Block,Reward360,Reward180,Reward90,RewardFlexible
2255008,4558374666115990968114910,3418780999586993226086182,2279187333057995484057455,1139593666528997742028727
2256008,4559928368276105004513575,3419946276207078753385181,2279964184138052502256787,1139982092069026251128393
2257008,4561481735704044930613063,3421111301778033697959797,2280740867852022465306531,1140370433926011232653265
2258008,4563034768500217808898355,3422276076375163356673766,2281517384250108904449177,1140758692125054452224588
2259008,4564587466765000598657069,3423440600073750448992802,2282293733382500299328534,1141146866691250149664267
2260008,4566139830598740148683485,3424604872949055111512614,2283069915299370074341742,1141534957649685037170871
2261008,4567691860101753211870500,3425768895076314908902875,2283845930050876605935250,1141922965025438302967625
2262008,4569243555374326445209624,3426932666530744833907218,2284621777687163222604812,1142310888843581611302406
2263008,4570794916516716468158792,3428096187387537351119094,2285397458258358234079396,1142698729129179117039698
2264008,4572345943629149811570530,3429259457721862358677897,2286172971814574905785265,1143086485907287452892632
2265008,4573896636811822961467812,3430422477608867221100859,2286948318405911480733906,1143474159202955740366953
2266008,4575446996164902337156131,3431585247123676752867098,2287723498082451168578065,1143861749041225584289032
2267008,4576997021788524342295330,3432747766341393256721497,2288498510894262171147665,1144249255447131085573832
2268008,4578546713782795343011680,3433910035337096507258760,2289273356891397671505840,1144636678445698835752920
2269008,4580096072247791682489824,3435072054185843761867368,2290048036123895841244912,1145024018061947920622456
2270008,4581645097283559702860712,3436233822962669777145534,2290822548641779851430356,1145411274320889925715178
2271008,4583193788990115737905619,3437395341742586803429214,2291596894495057868952809,1145798447247528934476404
2272008,4584742147467446120352129,3438556610600584590264096,2292371073733723060176064,1146185536866861530088032
2273008,4586290172815507225649981,3439717629611630419237486,2293145086407753612824990,1146572543203876806412495
2274008,4587837865134225435491199,3440878398850669076618399,2293918932567112717745599,1146959466283556358872799
2275008,4589385224523497166993989,3442038918392622875245492,2294692612261748583496994,1147346306130874291748497
2276008,4590932251083188872702743,3443199188312391654527057,2295466125541594436351371,1147733062770797218175685
2277008,4592478944913137091659870,3444359208684852818744902,2296239472456568545829935,1148119736228284272914967
2278008,4594025306113148383742011,3445518979584861287806508,2297012653056574191871005,1148506326528287095935502
2279008,4595571334782999409915777,3446678501087249557436833,2297785667391499704957888,1148892833695749852478944
2280008,4597117031022436873869940,3447837773266827655402455,2298558515511218436934970,1149279257755609218467485
2281008,4598662394931177631455073,3448996796198383223591305,2299331197465588815727536,1149665598732794407863768
2282008,4600207426608908552060008,3450155569956681414045006,2300103713304454276030004,1150051856652227138015002
2283008,4601752126155286693715256,3451314094616465020286442,2300876063077643346857628,1150438031538821673428814
2284008,4603296493669939171765444,3452472370252454378824083,2301648246834969585882722,1150824123417484792941361
2285008,4604840529252463253716999,3453630396939347440287749,2302420264626231626858499,1151210132313115813429249
2286008,4606384233002426330054248,3454788174751819747540686,2303192116501213165027124,1151596058250606582513562
2287008,4607927605019365943423318,3455945703764524457567488,2303963802509682971711659,1151981901254841485855829
2288008,4609470645402789788632140,3457102984052092341474105,2304735322701394894316070,1152367661350697447158035
2289008,4611013354252175712650446,3458260015689131784487834,2305506677126087856325223,1152753338563043928162611
2290008,4612555731666971729201723,3459416798750228796901292,2306277865833485864600861,1153138932916742932300430
2291008,4614097777746596018763211,3460573333309947014072408,2307048888873298009381605,1153524444436649004690802
2292008,4615639492590436986933715,3461729619442827740200286,2307819746295218493466857,1153909873147609246733428
2293008,4617180876297853213361770,3462885657223389910021328,2308590438148926606680885,1154295219074463303340442
2294008,4618721928968173488225521,3464041446726130116169141,2309360964484086744112760,1154680482242043372056380
2295008,4620262650700696790344797,3465196988025522592758597,2310131325350348395172398,1155065662675174197586199
2296008,4621803041594692367436844,3466352281196019275577633,2310901520797346183718422,1155450760398673091859211
2297008,4623343101749399670452546,3467507326312049752839409,2311671550874699835226273,1155835775437349917613136
2298008,4624882831264028382760325,3468662123448021287070244,2312441415632014191380162,1156220707816007095690081
2299008,4626422230237758471217975,3469816672678318853413481,2313211115118879235608987,1156605557559439617804493
2300008,4627961298769740120508875,3470970974077305090381656,2313980649384870060254437,1156990324692435030127218
2301008,4629500036959093827989684,3472125027719320370992263,2314750018479546913994842,1157375009239773456997421
2302008,4631038444904910323434597,3473278833678682742575948,2315519222452455161717298,1157759611226227580858649
2303008,4632576522706250663883039,3474432392029687997912279,2316288261353125331941519,1158144130676562665970759
2304008,4634114270462146167975878,3475585702846609625981908,2317057135231073083987939,1158528567615536541993969
2305008,4635651688271598481619211,3476738766203698861214408,2317825844135799240809605,1158912922067899620404802
2306008,4637188776233579541504482,3477891582175184656128361,2318594388116789770752241,1159297194058394885376120
2307008,4638725534447031618884340,3479044150835273714163255,2319362767223515809442170,1159681383611757904721085
2308008,4640261963010867326868615,3480196472258150495151461,2320130981505433663434307,1160065490752716831717153
2309008,4641798062023969583944436,3481348546517977187958327,2320899031011984791972218,1160449515505992395986109
2310008,4643333831585191716119900,3482500373688893787089925,2321666915792595858059950,1160833457896297929029975
2311008,4644869271793357340188448,3483651953845018005141336,2322434635896678670094224,1161217317948339335047112
2312008,4646404382747260458576561,3484803287060445343932421,2323202191373630229288280,1161601095686815114644140
2313008,4647939164545665488527662,3485954373409249116395746,2323969582272832744263831,1161984791136416372131915
2314008,4649473617287307174550400,3487105212965480380912800,2324736808643653587275200,1162368404321826793637600
2315008,4651007741070890705154271,3488255805803168028865703,2325503870535445352577135,1162751935267722676288567
2316008,4652541535995091625297905,3489406151996318718973429,2326270767997545812648952,1163135383998772906324476
2317008,4654075002158555923940776,3490556251618916942955582,2327037501079277961970388,1163518750539638980985194
2318008,4655608139659899982971373,3491706104744924987228529,2327804069829949991485686,1163902034914974995742843
2319008,4657140948597710650166957,3492855711448282987625217,2328570474298855325083478,1164285237149427662541739
2320008,4658673429070545166233804,3494005071802908874675353,2329336714535272583116902,1164668357267636291558451
2321008,4660205581176931252358917,3495154185882698439269188,2330102790588465626179458,1165051395294232813089729
2322008,4661737405015367066434166,3496303053761525299825625,2330868702507683533217083,1165434351253841766608541
2323008,4663268900684321246832151,3497451675513240935124113,2331634450342160623416075,1165817225171080311708037
2324008,4664800068282232875926314,3498600051211674656944736,2332400034141116437963157,1166200017070558218981578
2325008,4666330907907511560346684,3499748180930633670260013,2333165453953755780173342,1166582726976877890086671
2326008,4667861419658537343428156,3500896064743903007571117,2333930709829268671714078,1166965354914634335857039
2327008,4669391603633660821946115,3502043702725245616459586,2334695801816830410973057,1167347900908415205486528
2328008,4670921459931203058564719,3503191094948402293923539,2335460729965601529282359,1167730364982800764641179
2329008,4672450988649455691276542,3504338241487091768457406,2336225494324727845638271,1168112747162363922819135
2330008,4673980189886680802075004,3505485142415010601556253,2336990094943340401037502,1168495047471670200518751
2331008,4675509063741111062873891,3506631797805833297155418,2337754531870555531436945,1168877265935277765718472
2332008,4677037610310949684435528,3507778207733212263326646,2338518805155474842217764,1169259402577737421108882
2333008,4678565829694370430962723,3508924372270777823222042,2339282914847185215481361,1169641457423592607740680
2334008,4680093721989517598210846,3510070291492138198658134,2340046860994758799105423,1170023430497379399552711
2335008,4681621287294506101039538,3511215965470879575779653,2340810643647253050519769,1170405321823626525259884
2336008,4683148525707421393156974,3512361394280566044867731,2341574262853710696578487,1170787131426855348289243
2337008,4684675437326319525487676,3513506577994739644115757,2342337718663159762743838,1171168859331579881371919
2338008,4686202022249227168060436,3514651516686920376045327,2343101011124613584030218,1171550505562306792015109
2339008,4687728280574141573528437,3515796210430606180146327,2343864140287070786764218,1171932070143535393382109
